小面	点	X坐标 (mm)	Y坐标 (mm)	Z坐标 (mm)	单元数	定向变形 (mm)
0	189	-9.1749	-60.002	91.643	573	2.3649e-002
0	203	-5.7331	-60.002	93.646	573	3.1473e-002
0	194	-8.2301	-60.002	94.492	573	2.7504e-002
1	382	23.987	-60.002	136.51	597	0.11215
1	383	24.097	-60.002	137.37	597	0.11302
1	378	23.626	-60.002	137.03	597	0.11213
2	362	21.427	-60.002	139.49	597	0.11142
2	378	23.626	-60.002	137.03	597	0.11213
2	383	24.097	-60.002	137.37	597	0.11302
2	385	24.368	-60.002	140.74	597	0.11628
3	137	-17.774	-60.002	144.12	611	6.0309e-002
3	138	-17.688	-60.002	143.98	611	6.0288e-002
3	136	-17.966	-60.002	143.93	611	5.9804e-002
4	114	-20.441	-60.002	144.6	611	5.6783e-002
4	137	-17.774	-60.002	144.12	611	6.0309e-002
4	136	-17.966	-60.002	143.93	611	5.9804e-002
5	114	-20.441	-60.002	144.6	611	5.6783e-002
5	136	-17.966	-60.002	143.93	611	5.9804e-002
5	92	-22.932	-60.002	142.97	611	5.1055e-002
6	114	-20.441	-60.002	144.6	611	5.6783e-002
6	92	-22.932	-60.002	142.97	611	5.1055e-002
6	89	-23.386	-60.002	144.02	611	5.1539e-002
7	114	-20.441	-60.002	144.6	611	5.6783e-002
7	89	-23.386	-60.002	144.02	611	5.1539e-002
7	110	-21.274	-60.002	146.07	611	5.7185e-002
8	114	-20.441	-60.002	144.6	611	5.6783e-002
8	110	-21.274	-60.002	146.07	611	5.7185e-002
8	128	-19.315	-60.002	146.49	611	6.0676e-002
9	114	-20.441	-60.002	144.6	611	5.6783e-002
9	128	-19.315	-60.002	146.49	611	6.0676e-002
9	137	-17.774	-60.002	144.12	611	6.0309e-002
10	89	-23.386	-60.002	144.02	611	5.1539e-002
10	92	-22.932	-60.002	142.97	611	5.1055e-002
10	77	-24.656	-60.002	142.62	611	4.7935e-002
11	110	-21.274	-60.002	146.07	611	5.7185e-002
11	120	-19.84	-60.002	147.3	611	6.0809e-002
11	128	-19.315	-60.002	146.49	611	6.0676e-002
12	260	6.6526	-60.002	147.08	613	9.9157e-002
12	264	7.0831	-60.002	147.03	613	9.9694e-002
12	265	7.1368	-60.002	147.37	613	0.10012
13	290	10.85	-60.002	149.26	613	0.107
13	295	11.279	-60.002	145.9	613	0.10418
13	264	7.0831	-60.002	147.03	613	9.9694e-002
13	265	7.1368	-60.002	147.37	613	0.10012
14	481	33.471	-60.002	120.3	626	0.11091
14	462	31.738	-60.002	118.18	626	0.10712
14	460	31.64	-60.002	121.73	626	0.1097
15	481	33.471	-60.002	120.3	626	0.11091
15	460	31.64	-60.002	121.73	626	0.1097
15	485	33.658	-60.002	122.76	626	0.11302
16	481	33.471	-60.002	120.3	626	0.11091
16	485	33.658	-60.002	122.76	626	0.11302
16	497	34.994	-60.002	120.83	626	0.11322
17	481	33.471	-60.002	120.3	626	0.11091
17	497	34.994	-60.002	120.83	626	0.11322
17	498	35.008	-60.002	120.34	626	0.11286
18	481	33.471	-60.002	120.3	626	0.11091
18	498	35.008	-60.002	120.34	626	0.11286
18	488	33.791	-60.002	117.95	626	0.10955
19	481	33.471	-60.002	120.3	626	0.11091
19	488	33.791	-60.002	117.95	626	0.10955
19	462	31.738	-60.002	118.18	626	0.10712
20	504	36.918	-60.002	122.44	626	0.11682
20	506	36.999	-60.002	119.49	626	0.11473
20	498	35.008	-60.002	120.34	626	0.11286
20	497	34.994	-60.002	120.83	626	0.11322
21	503	36.749	-60.002	124.32	626	0.11803
21	485	33.658	-60.002	122.76	626	0.11302
21	497	34.994	-60.002	120.83	626	0.11322
21	504	36.918	-60.002	122.44	626	0.11682
22	505	36.934	-60.002	117.6	626	0.11326
22	488	33.791	-60.002	117.95	626	0.10955
22	498	35.008	-60.002	120.34	626	0.11286
22	506	36.999	-60.002	119.49	626	0.11473
23	452	31.053	-60.002	129.29	651	0.11497
23	464	31.83	-60.002	131.25	651	0.1175
23	471	32.59	-60.002	129.22	651	0.11678
24	480	33.466	-60.002	135.36	651	0.12284
24	491	34.237	-60.002	133.63	651	0.12235
24	476	32.779	-60.002	133.6	651	0.12057
25	501	35.822	-60.002	129.06	651	0.12059
25	493	34.453	-60.002	129.13	651	0.11898
25	499	35.27	-60.002	130.87	651	0.12136
26	482	33.527	-60.002	131.28	651	0.11958
26	471	32.59	-60.002	129.22	651	0.11678
26	464	31.83	-60.002	131.25	651	0.1175
27	482	33.527	-60.002	131.28	651	0.11958
27	464	31.83	-60.002	131.25	651	0.1175
27	476	32.779	-60.002	133.6	651	0.12057
28	482	33.527	-60.002	131.28	651	0.11958
28	476	32.779	-60.002	133.6	651	0.12057
28	491	34.237	-60.002	133.63	651	0.12235
29	482	33.527	-60.002	131.28	651	0.11958
29	491	34.237	-60.002	133.63	651	0.12235
29	499	35.27	-60.002	130.87	651	0.12136
30	482	33.527	-60.002	131.28	651	0.11958
30	499	35.27	-60.002	130.87	651	0.12136
30	493	34.453	-60.002	129.13	651	0.11898
31	482	33.527	-60.002	131.28	651	0.11958
31	493	34.453	-60.002	129.13	651	0.11898
31	471	32.59	-60.002	129.22	651	0.11678
32	323	15.77	-60.002	91.756	655	6.6168e-002
32	327	16.622	-60.002	94.271	655	6.9037e-002
32	309	13.651	-60.002	92.87	655	6.3564e-002
33	323	15.77	-60.002	91.756	655	6.6168e-002
33	309	13.651	-60.002	92.87	655	6.3564e-002
33	314	14.202	-60.002	90.104	655	6.272e-002
34	323	15.77	-60.002	91.756	655	6.6168e-002
34	314	14.202	-60.002	90.104	655	6.272e-002
34	319	14.654	-60.002	90.028	655	6.338e-002
35	323	15.77	-60.002	91.756	655	6.6168e-002
35	319	14.654	-60.002	90.028	655	6.338e-002
35	330	17.608	-60.002	91.422	655	6.8778e-002
36	323	15.77	-60.002	91.756	655	6.6168e-002
36	330	17.608	-60.002	91.422	655	6.8778e-002
36	332	17.883	-60.002	91.841	655	6.9449e-002
37	323	15.77	-60.002	91.756	655	6.6168e-002
37	332	17.883	-60.002	91.841	655	6.9449e-002
37	327	16.622	-60.002	94.271	655	6.9037e-002
38	326	16.445	-60.002	89.822	655	6.6031e-002
38	342	19.114	-60.002	89.47	655	6.988e-002
38	320	14.741	-60.002	87.406	655	6.1945e-002
39	326	16.445	-60.002	89.822	655	6.6031e-002
39	320	14.741	-60.002	87.406	655	6.1945e-002
39	315	14.345	-60.002	89.393	655	6.2513e-002
40	326	16.445	-60.002	89.822	655	6.6031e-002
40	315	14.345	-60.002	89.393	655	6.2513e-002
40	319	14.654	-60.002	90.028	655	6.338e-002
41	326	16.445	-60.002	89.822	655	6.6031e-002
41	319	14.654	-60.002	90.028	655	6.338e-002
41	330	17.608	-60.002	91.422	655	6.8778e-002
42	326	16.445	-60.002	89.822	655	6.6031e-002
42	330	17.608	-60.002	91.422	655	6.8778e-002
42	336	18.208	-60.002	91.216	655	6.956e-002
43	326	16.445	-60.002	89.822	655	6.6031e-002
43	336	18.208	-60.002	91.216	655	6.956e-002
43	342	19.114	-60.002	89.47	655	6.988e-002
44	319	14.654	-60.002	90.028	655	6.338e-002
44	314	14.202	-60.002	90.104	655	6.272e-002
44	315	14.345	-60.002	89.393	655	6.2513e-002
45	330	17.608	-60.002	91.422	655	6.8778e-002
